icao24,time,lat,lon,alt,vlat,vlon,vz,cross_section,callsign,manufacturerIcao,model
45ce4a,2022-06-27 23:00:30,46.6944580078125,9.400612435689789,10820.4,-249.50534000000007,-57.103284,-0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:00:40,46.71684653072034,9.393173217773438,10805.16,-249.50533999999996,-57.6177280000002,-0.65024,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:00:50,46.739517470537606,9.3856201171875,10805.16,-250.01978400000002,-57.103283999999945,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:01:00,46.76152038574219,9.378237840605946,10812.78,-250.019784,-57.61772800000003,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:01:10,46.78439382779396,9.370651245117188,10812.78,-249.50534000000007,-57.103284,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:01:20,46.8072509765625,9.363031154725611,10812.78,-249.50534000000007,-57.103284,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:01:30,46.82917708057468,9.355682373046877,10812.78,-249.50534000000007,-57.103284,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:01:40,46.85160827636719,9.348226407679116,10812.78,-249.50534000000007,-57.103284,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:01:50,46.8744724079714,9.340562086838942,10812.78,-249.50534000000007,-57.103284,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:02:00,46.896677825410485,9.333167442908652,10805.16,-250.01978400000002,-57.103283999999945,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:02:10,46.91888324284957,9.325702373798077,10805.16,-250.53422799999998,-57.617728000000064,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:02:20,46.94142150878906,9.318122863769531,10805.16,-251.04867199999998,-58.13217200000008,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:02:30,46.96422512248411,9.31042010967548,10805.16,-251.56311599999992,-57.617728000000234,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:02:40,46.987082271252646,9.302814190204328,10812.78,-252.07756000000003,-57.61772799999998,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:02:50,47.00971984863281,9.295257568359377,10812.78,-252.07756000000003,-57.61772799999998,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:03:00,47.03215026855469,9.28777313232422,10812.78,-252.59200399999997,-57.617728000000014,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:03:10,47.05439680713718,9.280348557692308,10812.78,-252.59200400000006,-58.132171999999855,-0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:03:20,47.07753326933263,9.272531362680288,10812.78,-252.59200399999997,-57.617728000000014,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:03:30,47.100018000198624,9.26506629356971,10805.16,-253.106448,-57.617728000000014,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:03:40,47.12338722358315,9.257178673377403,10805.16,-253.10644800000003,-58.13217200000004,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:03:50,47.14567565917969,9.249664306640623,10805.16,-253.10644800000003,-58.13217200000004,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:04:00,47.16773986816406,9.242179870605469,10805.16,-253.10644800000003,-58.64661600000006,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:04:10,47.19140625,9.234214782714844,10797.54,-253.62089200000003,-58.132172000000075,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:04:20,47.21416408732786,9.226543719951922,10797.54,-253.62089200000003,-58.132172000000075,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:04:30,47.236907958984375,9.218833923339844,10797.54,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:04:40,47.259226653535485,9.211261455829328,10789.92,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:04:50,47.28240966796875,9.203384399414062,10789.92,-253.62089200000003,-58.132172000000075,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:05:00,47.30474853515625,9.195831298828123,10789.92,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:05:10,47.32795715332031,9.18793487548828,10789.92,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:05:20,47.35070180084745,9.180203951322117,10789.92,-253.10644800000003,-58.64661600000006,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:05:30,47.372955322265625,9.172622680664062,10789.92,-253.10644800000003,-58.64661600000006,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:05:40,47.396183337195446,9.164710411658652,10782.3,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:05:50,47.41850280761719,9.1571044921875,10782.3,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:06:00,47.44194418697034,9.149146446814903,10782.3,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:06:10,47.463775634765625,9.1417236328125,10789.92,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:06:20,47.486587783037606,9.133934607872597,10789.92,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:06:30,47.509368896484375,9.126205444335938,10782.3,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:06:40,47.5323486328125,9.118309020996094,10789.92,-253.62089199999997,-59.161060000000056,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:06:50,47.55557819948358,9.11034217247596,10789.92,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:07:00,47.577411199020126,9.102877103365383,10789.92,-253.62089199999997,-59.161060000000056,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:07:10,47.60064697265625,9.094825744628906,10789.92,-253.62089199999997,-59.161060000000056,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:07:20,47.62340480998411,9.086961012620192,10789.92,-253.62089199999997,-59.161060000000056,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:07:30,47.64593609308792,9.07921424278846,10782.3,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:07:40,47.66917419433594,9.071273803710938,10782.3,-253.62089199999997,-58.646616000000144,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:07:50,47.69146418167373,9.063579852764422,10782.3,-253.62089199999997,-59.675503999999975,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:08:00,47.71446098715572,9.055551382211538,10774.68,-253.62089199999997,-59.675503999999975,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:08:10,47.73745779263771,9.047593336838942,10782.3,-253.62089199999997,-59.161060000000056,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:08:20,47.76022338867188,9.039756774902344,10782.3,-253.62089199999997,-59.161060000000056,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:08:30,47.78256691108315,9.032029371995192,10774.68,-253.62089199999997,-59.161060000000056,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:08:40,47.80577087402344,9.024032592773438,10774.68,-253.62089199999997,-59.161060000000056,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:08:50,47.82833862304688,9.016204833984377,10782.3,-253.62089199999997,-59.161060000000056,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:09:00,47.85155732752913,9.008155235877403,10774.68,-253.62089199999997,-59.675503999999975,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:09:10,47.873855849443856,9.000408466045672,10782.3,-253.62089199999997,-59.161060000000056,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:09:20,47.89659118652344,8.992446899414062,10782.3,-253.10644800000003,-59.675503999999904,-0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:09:30,47.91933738579184,8.98449237530048,10782.3,-253.10644800000003,-59.675503999999904,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:09:40,47.94204711914063,8.976516723632812,10782.3,-253.10644800000006,-59.16105999999999,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:09:50,47.96548461914063,8.968414306640625,10782.3,-253.10644800000003,-58.64661600000006,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:10:00,47.987548828125,8.960792541503906,10782.3,-253.10644800000006,-59.16105999999999,0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:10:10,48.01048278808594,8.952827453613281,10782.3,-253.10644800000006,-59.16105999999999,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:10:20,48.03273863711599,8.945054274338942,10782.3,-252.59200400000003,-59.67550399999997,-0.32512,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:10:30,48.05589294433594,8.936965942382812,10774.68,-253.10644800000003,-58.64661600000006,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:10:40,48.07835983017743,8.929208608774038,10774.68,-252.59200399999997,-59.16106000000024,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:10:50,48.10148620605469,8.921104431152344,10774.68,-252.59200399999997,-59.16106000000024,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:11:00,48.12437438964844,8.913070678710938,10774.68,-252.07756,-59.16106000000002,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:11:10,48.14630126953125,8.905311584472656,10774.68,-251.56311600000004,-59.675504000000004,0.0,,SRR6401,BOEING,'767 25EBDSF'
45ce4a,2022-06-27 23:11:20,48.16890393273305,8.897335654810854,10774.68,-251.56311599999995,-59.16106000000009,-0.32512,,SRR6401,BOEING,'767 25EBDSF'
46b826,2022-06-27 23:19:30,46.55814995199947,5.4663848876953125,11056.62,99.28769200000009,222.23980799999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:19:40,46.54897916114936,5.496185302734375,11056.62,98.77324799999997,222.23980800000004,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:19:50,46.54010009765625,5.525185189596037,11056.62,98.25880400000001,221.21092,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:20:00,46.531522071967686,5.553245544433594,11056.62,97.74436000000006,221.21091999999996,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:20:10,46.52261352539063,5.582327493807165,11056.62,98.25880400000004,220.182032,-0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:20:20,46.51387023925781,5.610597191787348,11056.62,98.25880400000001,219.667588,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:20:30,46.50522005760063,5.63873291015625,11056.62,97.74435999999997,219.66758799999997,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:20:40,46.49610900878906,5.668275414443598,11056.62,97.74435999999997,219.66758799999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:20:50,46.48762331170551,5.695724487304688,11056.62,98.773248,218.124256,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:21:00,46.47862243652344,5.724546851181403,11064.24,98.773248,218.124256,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:21:10,46.46960759567002,5.753608703613281,11064.24,97.74435999999996,218.12425600000003,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:21:20,46.46080922272245,5.7819671630859375,11064.24,98.25880400000005,218.63869999999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:21:30,46.45219705872616,5.8095703125,11064.24,98.77324800000004,219.15314399999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:21:40,46.44316592458951,5.838615417480469,11064.24,98.77324800000007,219.66758799999997,-0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:21:50,46.43453979492188,5.866431259527439,11064.24,98.77324800000007,219.66758799999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:22:00,46.42561340332031,5.895035906535823,11064.24,99.80213600000005,220.182032,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:22:10,46.41645812988281,5.92431045160061,11064.24,100.31658,221.21092,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:22:20,46.407623291015625,5.952513159775153,11064.24,100.31658000000003,222.23980800000007,-0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:22:30,46.39833068847656,5.982256633479421,11064.24,99.802136,222.239808,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:22:40,46.38944464214777,6.010894775390625,11064.24,99.802136,222.239808,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:22:50,46.380615234375,6.0392649580792686,11064.24,99.80213600000006,221.72536399999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:23:00,46.37152203058792,6.0684356689453125,11064.24,99.80213600000006,221.21092,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:23:10,46.36271667480469,6.096407262290397,11071.86,100.31658,221.21092,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:23:20,46.35350631455243,6.125701904296875,11071.86,100.31658000000012,220.18203200000002,-0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:23:30,46.34454345703125,6.153951505335367,11071.86,100.31657999999997,219.15314400000005,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:23:40,46.33581646418167,6.1815948486328125,11071.86,99.80213600000005,218.63869999999994,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:23:50,46.32673645019531,6.210356921684451,11071.86,99.80213600000005,218.63869999999994,-0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:24:00,46.31794040485964,6.238243103027344,11071.86,99.28769200000012,218.63869999999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:24:10,46.309002375198624,6.266532897949219,11071.86,99.80213600000008,218.124256,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:24:20,46.29992468882415,6.295097351074219,11071.86,99.80213600000008,218.124256,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:24:30,46.29093933105469,6.323569693216464,11071.86,99.287692,218.12425599999997,-0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:24:40,46.2820020772643,6.3518829345703125,11071.86,99.287692,217.09536799999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:24:50,46.273064047603285,6.379966735839844,11071.86,99.28769200000012,216.58092399999992,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:25:00,46.26431222689354,6.407432556152344,11079.48,99.80213600000009,216.58092399999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:25:10,46.25537109375,6.435308689024391,11079.48,99.80213600000009,216.58092399999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:25:20,46.24629651085805,6.46380615234375,11079.48,99.80213600000008,217.60981199999995,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:25:30,46.23717227224576,6.492576599121094,11079.48,100.31658000000012,218.12425599999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:25:40,46.228271484375,6.520385742187501,11079.48,100.83102399999997,218.6387,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:25:50,46.219024658203125,6.549258348418445,11079.48,100.83102399999997,218.6387,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:26:00,46.21000671386719,6.5774610565929885,11079.48,100.31658000000012,218.12425599999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:26:10,46.201559810315146,6.604637145996094,11079.48,97.22991599999999,221.21092000000004,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:26:20,46.19293212890625,6.635072289443598,11079.48,89.51325599999997,227.384248,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:26:30,46.18526652707892,6.665061950683594,11087.1,84.36881600000002,231.49979999999996,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:26:40,46.17795782574152,6.693901062011719,11079.48,85.39770400000005,232.528688,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:26:50,46.17008972167969,6.724369700362043,11087.1,86.94103600000011,232.528688,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:27:00,46.16236282607256,6.753913879394531,11087.1,86.94103600000001,232.014244,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:27:10,46.15430928893008,6.784950256347656,11087.1,85.91214800000006,230.47091199999994,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:27:20,46.14701843261719,6.813265172446647,11087.1,84.36881600000002,228.92758,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:27:30,46.13941955566406,6.842807676733995,11087.1,84.36881600000002,228.41313599999998,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:27:40,46.13173145358845,6.872428894042969,11087.1,85.91214800000007,228.41313599999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:27:50,46.123809814453125,6.902361613948171,11087.1,86.941036,228.92757999999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:28:00,46.11598205566406,6.93230605706936,11087.1,86.42659200000008,229.95646799999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:28:10,46.108408782441735,6.961555480957031,11094.72,85.91214800000002,229.95646799999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:28:20,46.10063455872616,6.9915618896484375,11094.72,85.39770400000003,229.95646799999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:28:30,46.09281921386719,7.021670457793446,11094.72,85.39770400000003,229.95646799999997,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:28:40,46.085357666015625,7.05034209460747,11094.72,85.91214800000003,228.92758,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:28:50,46.077777409957626,7.079383850097656,11094.72,85.91214800000007,228.41313599999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:29:00,46.06995663400424,7.1091156005859375,11094.72,85.91214800000004,227.89869199999995,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:29:10,46.061996201337394,7.139328002929688,11094.72,85.91214800000003,227.38424800000004,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:29:20,46.05436163433527,7.168304443359375,11094.72,85.91214799999999,226.86980400000002,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:29:30,46.04682017180879,7.196937561035156,11094.72,85.91214799999999,226.86980400000002,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:29:40,46.03895284361758,7.226806640625,11094.72,85.91214800000003,227.38424800000004,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:29:50,46.03122517213983,7.256195068359375,11094.72,85.91214800000004,227.89869199999995,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:30:00,46.02360534667969,7.285074373570885,11094.72,85.91214800000003,227.38424800000004,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:30:10,46.01582336425781,7.314549888052592,11102.34,85.3977040000001,225.840916,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:30:20,46.00827491889565,7.343055725097656,11102.34,84.88326000000004,224.297584,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:30:30,46.00064035189354,7.371826171875,11102.34,84.88326000000008,222.23980799999995,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:30:40,45.99288940429688,7.401033727134147,11102.34,84.36881600000008,220.69647600000005,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:30:50,45.98524475097656,7.429705363948171,11102.34,83.85437200000008,220.69647599999996,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:31:00,45.977874755859375,7.457573123094512,11102.34,84.36881600000008,220.69647600000005,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:31:10,45.97033484507415,7.485877990722656,10104.12,84.88326000000002,221.21092,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:31:20,45.962839934785485,7.513893127441406,11109.96,85.39770400000003,222.23980799999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:31:30,45.95492605435646,7.543418884277344,11109.96,85.39770400000005,222.75425199999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:31:40,45.9471983828787,7.572463989257812,11109.96,85.39770400000005,223.26869599999995,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:31:50,45.93970347259004,7.600547790527344,11109.96,85.39770400000005,223.26869599999995,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:32:00,45.93205261230469,7.629201005144818,11109.96,85.39770399999996,223.78314000000003,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:32:10,45.924155025158896,7.6587066650390625,11109.96,85.91214799999997,223.26869600000003,-0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:32:20,45.91679977158368,7.686241149902344,11109.96,85.39770400000005,222.75425199999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:32:30,45.90888977050781,7.715751834032012,11125.2,84.88326000000004,220.69647600000002,3.5763200000000004,,AEE609,AIRBUS,''
46b826,2022-06-27 23:32:40,45.90120477191472,7.744194030761719,11170.920000000002,84.88326000000004,220.182032,2.92608,,AEE609,AIRBUS,''
46b826,2022-06-27 23:32:50,45.893802966101696,7.771728515625,11193.78,85.39770400000003,220.69647599999996,1.30048,,AEE609,AIRBUS,''
46b826,2022-06-27 23:33:00,45.88602874238613,7.800498962402344,11201.4,85.91214800000006,221.72536399999998,0.65024,,AEE609,AIRBUS,''
46b826,2022-06-27 23:33:10,45.87844072762182,7.828514099121094,11209.02,86.42659200000001,222.754252,1.30048,,AEE609,AIRBUS,''
46b826,2022-06-27 23:33:20,45.87066650390625,7.857435272961129,11231.88,86.42659200000004,223.78314,2.27584,,AEE609,AIRBUS,''
46b826,2022-06-27 23:33:30,45.86261296676377,7.8872222900390625,11254.74,86.94103600000008,224.29758399999997,2.60096,,AEE609,AIRBUS,''
46b826,2022-06-27 23:33:40,45.85469908633474,7.916404724121094,11285.22,86.94103599999997,224.81202800000003,2.60096,,AEE609,AIRBUS,''
46b826,2022-06-27 23:33:50,45.84713745117188,7.944321050876525,11308.08,87.45548000000001,225.32647200000002,2.60096,,AEE609,AIRBUS,''
46b826,2022-06-27 23:34:00,45.83940124511719,7.97305967749619,11330.94,87.45548000000001,225.840916,2.27584,,AEE609,AIRBUS,''
46b826,2022-06-27 23:34:10,45.8315626241393,8.001960754394531,11353.8,87.96992400000009,226.35535999999993,2.27584,,AEE609,AIRBUS,''
46b826,2022-06-27 23:34:20,45.82350908699682,8.031692504882812,11384.28,87.96992399999995,226.86980400000002,2.27584,,AEE609,AIRBUS,''
46b826,2022-06-27 23:34:30,45.81550210209216,8.061080932617188,11407.14,88.48436800000003,226.869804,2.60096,,AEE609,AIRBUS,''
46b826,2022-06-27 23:34:40,45.80754089355469,8.090023878144056,11437.62,88.99881199999996,226.35536,2.60096,,AEE609,AIRBUS,''
46b826,2022-06-27 23:34:50,45.79958123675847,8.118965148925781,11460.48,88.99881200000013,226.86980399999996,2.92608,,AEE609,AIRBUS,''
46b826,2022-06-27 23:35:00,45.79148114737818,8.148353576660156,11490.96,89.513256,226.35536,3.2512000000000003,,AEE609,AIRBUS,''
46b826,2022-06-27 23:35:10,45.78333450576006,8.178016662597656,11521.44,89.513256,226.35536,2.60096,,AEE609,AIRBUS,''
46b826,2022-06-27 23:35:20,45.775634765625,8.205715272484756,11544.3,89.513256,226.35536,2.27584,,AEE609,AIRBUS,''
46b826,2022-06-27 23:35:30,45.76732053595074,8.235832214355469,11567.160000000002,89.51325600000008,226.86980399999993,2.27584,,AEE609,AIRBUS,''
46b826,2022-06-27 23:35:40,45.75942993164063,8.26453232183689,11590.02,88.99881200000013,226.86980399999996,2.27584,,AEE609,AIRBUS,''
46b826,2022-06-27 23:35:50,45.751399670617054,8.293785095214844,11620.5,88.99881200000013,226.86980399999996,2.60096,,AEE609,AIRBUS,''
46b826,2022-06-27 23:36:00,45.74336242675781,8.323014422160824,11650.98,88.99881200000013,226.86980399999996,2.92608,,AEE609,AIRBUS,''
46b826,2022-06-27 23:36:10,45.7353515625,8.35242294683689,11681.46,88.48436800000003,226.869804,2.92608,,AEE609,AIRBUS,''
46b826,2022-06-27 23:36:20,45.72742526814089,8.381332397460938,11711.94,88.48436800000003,226.869804,2.60096,,AEE609,AIRBUS,''
46b826,2022-06-27 23:36:30,45.71965026855469,8.409632240853659,11734.8,88.48436800000003,226.869804,1.30048,,AEE609,AIRBUS,''
46b826,2022-06-27 23:36:40,45.71169061175847,8.4385986328125,11742.42,89.51325600000008,226.86980399999993,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:36:50,45.70353698730469,8.467846381955031,11750.04,90.54214400000009,227.38424799999996,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:37:00,45.69544388076006,8.496963500976562,11750.04,90.54214400000001,228.41313600000004,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:37:10,45.68733215332031,8.526127512862043,11750.04,91.05658800000015,228.92757999999998,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:37:20,45.678955078125,8.556339915205793,11750.04,90.54214400000006,228.92758,-0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:37:40,45.66275024414063,8.614353086890244,11750.04,90.54214400000001,226.86980400000002,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:37:50,45.654693603515625,8.643024723704269,11750.04,90.02769999999998,226.35536000000002,0.32512,,AEE609,AIRBUS,''
46b826,2022-06-27 23:38:00,45.64649963378906,8.672567227991616,11750.04,90.02769999999998,226.35536000000002,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:38:10,45.63841738943326,8.701377868652344,11750.04,90.542144,226.35536000000002,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:38:20,45.63043212890625,8.729910501619665,11750.04,90.542144,226.35536000000002,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:38:30,45.62212410619704,8.759605407714844,11757.66,90.02769999999998,226.35536000000002,0.0,,AEE609,AIRBUS,''
46b826,2022-06-27 23:38:40,45.61434988248146,8.78741455078125,11757.66,90.02769999999998,225.84091600000005,0.0,,AEE609,AIRBUS,''
